title,text,label
POLITICS,Did RSS Chief Really Insult The Indian Army?,fake
TERROR,Pak-based JeM operative involved in Pulwama attack arrested: Official,real
POLITICS,Did Rajnath say that every person who questions Indian Muslims is...,fake
VIOLENCE,Fact Check: Old video from Russia shared as electoral fraud in recent US elections,fake
GOVERNMENT,"Earthquake of magnitude 4.4 on Richter Scale hits Gujarat, second in less than 24 hours",real
GOVERNMENT,Tata Group to not hire anyone from JNU? Heres the truth,fake
VIOLENCE,No This Photo Is Not Of Indian Troops Killed In Galwan Valley,fake
VIOLENCE,Farm Bills Protest: 2013 Photo Shared As Recent,fake
VIOLENCE,Fact Check: Incident Of Honor Killing Falsely Shared As 'Love Jihad'...,fake
MISLEADING,Fact Check: Photo Of Rahul & Priyanka Gandhi Smiling Shared As Recent Visit To Hathras,fake
COVID-19,"No, Modi govt is not trying to split Jammu and Kashmir into three parts",fake
POLITICS,Fact Check: Did Air Commodore Hilal Ahmed Pilot Rafale To India?,fake
MISLEADING,Fact Check: Is this fingerprint-shaped building for real?,fake
VIOLENCE,NHRC issues Covid-19 guidelines for women,real
GOVERNMENT,Fact Check: Bihar Congress uses Amphan image to take a dig at Nitish Kumar over floods.Fact Check: Bihar Congress uses Amphan image to take a dig at Nitish Kumar over floods,fake
ELECTION,Why Eknath Khadses exit shatters BJP image and deals Brand Fadnavis a blow,real
MISLEADING,"No, Delhi Violence Gunman Is Not Anurag Mishra",fake
MISLEADING,"Fact Check: Fake List Of Advice To Live With COVID-19 Attributed To ICMR, Dr Devi Shetty.Fact Check: Mumbai doc, whose Covid tips are viral, has no link to Nanavati hospital",fake
COVID-19,Army Chief on two-day visit to Saudi Arabia,real
VIOLENCE,Fact Check: This video of boy being thrashed has nothing to do with West Bengal,fake
VIOLENCE,'Cannot Lathi Charge Innocents' Have Police Joined Protests?,fake
VIOLENCE,"No, this viral video does not feature footballer Diego Maradona; heres...",fake
COVID-19,"Has the lockdown been extended till May 4, 2020? HereÕs the...",fake
GOVERNMENT,Spoof on Imran Khan by Indian artist shared as Pakistani artist mimicking Pak PM,fake
VIOLENCE,Retired CBI officer arrested in Rs 25-lakh bribery case,real
ELECTION,"Farming GM crops, employment fund  what govt panel has suggested to create 20 cr jobs in 5 yrs",real
GOVERNMENT,Fact Checked: This picture of Amit Shah showing shoe to Kejriwal...,fake
GOVERNMENT,The Govt letter asking people to not share political post online...,fake
POLITICS,Congress' Facebook Page Disables Sponsored Ad In Pakistan,fake
ELECTION,"Bihar polls: Pleas for votes heard louder and clearer than those for masks, social distancing",real
POLITICS,Wait for cinema hall stretches longer in Kashmir,real
VIOLENCE,Gory Video Of A Teenager Hacked To Death In Brazil Passed Off As India,fake
MISLEADING,Fact Check: Are the burqa clad women in this viral photo....Fact Check: Is 24 the magic number for Covid patients?,fake
VIOLENCE,Fact Check: Dont believe this FAKE quote about Gandhi attributed to...,fake
GOVERNMENT,Muslim youth killed in Jharkhand for preventing cow slaughter,real
MISLEADING,Fake Messages Claim Shaheen Bagh Protester Tested Positive For...,fake
POLITICS,"Modi Asks People To Do Only Those Things Theyâve Mastery, Triggers Massive Anarchy",real
POLITICS,Fact Check: Did 'The Simpsons' Writers Predict The Coronavirus Outbreak 27 Years Ago?,fake
POLITICS,"Oppn gives no-confidence notice against RS Dy Chairman, govt mulls counter motion against errant MPs",real
VIOLENCE,Sea turtles spotted on Mumbai beach? Here?s the truth behind this....Fact Check: Is the video of whales swimming at Bombay High true?,fake
VIOLENCE,Four-member Bihar Police team probing Sushant Singh Rajput death case leaves Mumbai,real
COVID-19,Rajnath Singh discusses bilateral security cooperation with JapanÛªs Defence Minister,real
POLITICS,"Dainik Bhaskar, Amar Ujala And Swarajya Misquote Scindia About Support ...",fake
POLITICS,Can Indian Muslims Outnumber Hindus? Unlikely,fake
POLITICS,Fact Check: Amit Shah Didn't Touch The Feet Of Swami Nithyananda.Fact Check: Is this Amit Shah touching the feet of Swami Nithyananda?,fake
COVID-19,"No, This Fountain Is Not Powered By Chanting 'Om'",fake
COVID-19,India summons Pak Charge dÛªAffaires over civilian deaths,real
ELECTION,"UP Assembly bypoll: In Deoria, parties line up Tripathis",real
MISLEADING,Sci-check: Lifespan of coronavirus outside the human body on different surfaces,fake
GOVERNMENT,Fact Check: DonÕt fall for this FAKE picture of Sachin Pilot...,fake
MISLEADING,Fact Check: The viral claim that the equinox is from May 22 -28 is FALSE,fake
MISLEADING,Fact Check: This Video Is Not Of Captain Ankit Gupta Jumping...,fake
POLITICS,At former CM AR AntulayÕs book launch Uddhav Thackeray says Ôdil ki baatÕ different from Ômann ki baatÕ,real
POLITICS,These are the 10 themes thatï¿½ll determine the direction of emerging markets in 2021,real
VIOLENCE,Fact Check: Football Vandalism Video From Switzerland Now Shared As Kashmiris Attacking Tourists.Fact Check: Viral video of mob vandalising vehicles is not from Kanpur,fake
COVID-19,"National Covid cases rise to 72,39,389",real
POLITICS,"18 Indians among 23 killed in Sudan factory blast; PM Modi, Mamata express grief",real
VIOLENCE,2 Army officers killed in Rajasthan accident,real
TERROR,ÔOvercharging studentsÕ: Vadodara private school to pay fine of Rs 1 lakh,real
GOVERNMENT,Dont fall for these takeaways from IMF Webinar chaired by Raghuram...,fake
POLITICS,"Fact Check: Heres the truth about a female IPS officer, who...",fake
TRAD,"NCP leaderï¿½s move to Shiv Sena just the beginning, Maharashtra readies for opposition exodus",real
VIOLENCE,Mumbai Police opposes Republic TVÕs petition requesting CBI probe in alleged TRP manipulation case,real
POLITICS,PM Modi now has 6 crore followers on Twitter,real
GOVERNMENT,Top officers defend new farm laws: There will be procurement based on MSP,real
MISLEADING,Fact Check: Have Israeli scientists developed a vaccine for Coronavirus?. Israeli scientists found Covid-19 vaccine already? Fact check,fake
TRAD,"Like Sunny Deol, his ï¿½representativeï¿½ Gurpreet Palheri is political novice, linked to movies",real
POLITICS,2 arrested in Delhi with fake currency,fake
GOVERNMENT,"Punjab heats up over Modi govt ordinances  CM opposes, Sukhbir supports, farmers to protest",real
GOVERNMENT,Celebratory firing: 20-year-old woman dies after being shot,real
COVID-19,Fact Check: 1-year-old dance video of Lalu's sons goes viral with misleading claim,fake
ELECTION,"Dalit leader Kameshwar Chaupal, who finds place in Ram Temple Trust, never won ÔtrustÕ of Bihar voters",real
VIOLENCE,Delhi Police opposes plea in HC to transfer Tablighi leader Maulana SaadÛªs case to NIA,real
ELECTION,"JP Nadda replaces Amit Shah as BJP president, elected unopposed",real
TERROR,China opposes IndiaÕs decision to ban apps,real
MISLEADING,Fact Check: Bhajan kirtans part of Ram Navami processions in Srinagar since 2007. Modi did NOT release Ramayana stamps ahead of Ram mandir bhoomi pujan,fake
ELECTION,"Indira Gandhis bank nationalism a fraud, says Modi",real
TERROR,Andhra to pay off loans of women self-help groups,real
COVID-19,Lowest possibility of Covid-19 infection via air travel: Official,real
VIOLENCE,"ED files prosecution complaint against Hafiz Saeed, others in terror-financing case",real
VIOLENCE,Fact Check: This video of tornado is NOT of Cyclone Nivar...,fake
ELECTION,"Maharashtra: State govt yet to discuss strategy for effective arguments, says key coordinator",real
ELECTION,Rajasthan govt withdraws Û÷general consentÛª for CBI investigation amid political crisis,real
POLITICS,"No, Rahul Gandhi Did Not Call Himself India's 'Biggest Fool' In Speech",fake
GOVERNMENT,Must ensure Indian products are ï¿½global bestï¿½ with ï¿½zero defectï¿½ ï¿½ Modi at Mann ki Baat,real
POLITICS,India-EU discuss preparations for summit meeting,real
POLITICS,"Fact Check: No, a cameraman didnt cry after footballer Andre Gomes broke his ankle",fake
VIOLENCE,Fact Check: This massive crowd does not show the funeral procession of legendary Maradona,fake
GOVERNMENT,"Being Tej Pratap ï¿½ Laluï¿½s problem child, RJD rebel and Tejashwiï¿½s family baggage",real
TERROR,"Change of Command at AF Station, Tezpur",real
GOVERNMENT,Fact Check: From Sri Lankan Woman Offering Prayers At Sabarimala To Rs ...,fake
GOVERNMENT,Fact Check: DonÕt fall for these pictures of people protesting against...,fake
POLITICS,False claim: New variety of apple ÔModi appleÕ named after Narendra Modi,fake
VIOLENCE,Fake Video Clip Of Rahul Gandhi's Rally And Other News You Almost....No! the man in this viral video is not the Saudi...,fake
TRAD,"Amid MP crisis, Kuldeep Bishnoi says Scindia not lone Congress member feeling ï¿½alienatedï¿½",real
VIOLENCE,This video shows an Indian police officer beating a man who allegedly broke coronavirus lockdown restrictions,fake
POLITICS,Only 20% in 4 hrs ? why counting is slow & final Bihar results won?t come before late evening,fake
MISLEADING,Fact Check: Fake Job Listing Attributed To World Health Organisation Goes Viral.Job listing attributed to World Health Organisation is Fake!,fake
TERROR,China using aggression to stop India from building defence infra in border areas: US Congressman,real
TERROR,Man in Maharashtra held for sending Army area pics to Pakistan WhatsApp group,real
VIOLENCE,Fact Check: Viral photo of BJP goon beating up cop in Bengal is from Uttar Pradesh,fake
VIOLENCE,Fact check: Did the three-year-old kid pick up stone after his...,fake
GOVERNMENT,SmritiÕs IraniÕs ÒBlood-Soaked Sanitary NapkinÓ Remark Ð Did The Minister Fall For Social Media,fake
TERROR,Akshaya Patra aims to serve mid-day meals to 5 million children by 2025,real
COVID-19,Active Covid cases over 30K in Bengal as recovery rate takes a hit,real
VIOLENCE,SC refuses to entertain bail plea of activist Sudha,real
POLITICS,Ex-foreign secy S. Jaishankar makes surprise comeback as minister in Modis new govt,real
TERROR,Jamia Violence: Lawyers chant ÔShame! Shame!Õ as court refuses interim protection to students,real
COVID-19,"Maharashtra among 6 states that didnÕt use Nirbhaya fund; UP, Delhi spent less than 5 per cent",real
POLITICS,No govt advertisements for those reporting fake news,fake
GOVERNMENT,HP strictly enforcing Wildlife Act to save endangered species,real
POLITICS,PM Modi didnï¿½t touch Mukesh Ambaniï¿½s feet; hereï¿½s the truth,fake
TRAD,Fact Check: Justin Trudeau did not back Tamil Naduï¿½s anti-Hindi stir,fake
TERROR,"DMA moots raising retirement age, cut in pension in forces",real
MISLEADING,Is Zaira Wasim returning to Bollywood? Heres the truth!,fake
ELECTION,"Thousands attend rallies, no masks ï¿½ Covid makes no difference to Bihar election campaign",real
POLITICS,78 additional routes to be awarded under regional connectivity scheme Udan,real
MISLEADING,"The inefficacy of Cupping Therapy (Hijaama), an ancient procedure of Unani medicine",fake
TERROR,"31-sec lock: Chargesheet on how channels, cable operators fixed TRPs",real
VIOLENCE,Fact Check: This burqa clad man was NOT the part of...,fake
TERROR,"DMK MLA Û÷opens fireÛª during clash in Tamil Nadu, arrested",real
GOVERNMENT,2014 Photos Of 'Ab Ki Baar Modi Sarkar' Rotis Revived With Lockdown....Bengaluru's Modi Masjid Named After PM Modi And Other News You Almost...,fake
COVID-19,Bangaldeshi smuggler killed along India-Bangladesh border in West Bengal: BSF,real
VIOLENCE,"Masks mandatory, no physical offerings: Maharashtra issues SOP for places of worship opening tomorrow",real
ELECTION,New-age Û÷digital rathsÛª and Û÷e-electioneeringÛª new normal; Bihar elections test for parties,real
POLITICS,Hardeep Singh Puri performs bhoomi pujan for redevelopment of Central Vista Avenue,real
GOVERNMENT,Fake poster: Alt News logo misused to claim rape-accused not associated with AIMIM,fake
POLITICS,China says it is opposed to IndiaÛªs infrastructure development at borders in Ladakh,real
VIOLENCE,"Anti-CAA protesters actor-activist Sadaf Jafar, retired IPS officer Darapuri walk out of jail",real
GOVERNMENT,From A Fake Photo Of Rajnath Singh To A True Video Of The PM With...,fake
GOVERNMENT,How 2 UP girls got their weddings called off as child marriage bids see rise during pandemic,real
COVID-19,"No, Hamid AnsariÕs budget was not six times that of the President",fake
VIOLENCE,Video of womenÕs gang nabbed for extortion shared as child-kidnappers arrested in Gujarat,fake
POLITICS,Indian government is not destroying Apple gardens of local Kashmiris; heres...,fake
GOVERNMENT,Fact Check: DonÕt believe this FAKE quote by Lord Macaulay on...,fake
COVID-19,Fact Check: Tracing the quarantine facility where people are grooving to âLungi Danceâ,fake
GOVERNMENT,Fact Check: This emotional post about a farmer and his soldier son is misleading,fake
VIOLENCE,"The video of a professor from Kashmir University is being spread using the name of the granddaugher of Maharaja Hari Singh.To confuse people, a picture of a boy is being circulated with the claim of Amethis Pandit missing from Purva area",fake
ELECTION,No Question Hour this monsoon session,real
GOVERNMENT,Swadeshi does not mean boycotting all foreign products: Bhagwat,real
GOVERNMENT,"Kargil war icons, Tiger Hill and Batalik, to be opened for trekkers",real
GOVERNMENT,"Even After ED Clarification Of No Link Between PFI & Bhim Army, Rumor.... Even After ED Clarification Of No Link Between PFI & Bhim Army, Rumor Mongering Still On",fake
GOVERNMENT,Fact Checked: Pak Army Spokesperson shares FAKE video of Indian Air...,fake
COVID-19,Govt blocks 43 more mobile apps 'prejudicial' to India's sovereignty,real
POLITICS,Modi to meet Xi at G20 summit in November,real
VIOLENCE,"No, the Sweden Riot Did Not Start Because Muslim Man Raped Minors",fake
GOVERNMENT,Is Shah Rukh Khan starring as Tipu Sultan in a movie?,fake
ELECTION,ÔLosers who cannot influence peopleÉÕ: Ravi Shankar Prasad takes a jibe at Rahul Gandhi,real
